source_file,json_file,line_id,line_type,x1,y1,x2,y2,length,angle_deg,distance_to_vertical_deg,distance_to_horizontal_deg
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00074,vertical,1737,1456,1747,1549,93.5361,83.8627,6.1373,83.8627
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00075,vertical,1662,2289,1685,2145,145.8252,-80.9252,9.0748,80.9252
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00076,other,1497,1568,1514,1653,86.6833,78.6901,11.3099,78.6901
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00077,vertical,1802,1441,1809,1324,117.2092,-86.5761,3.4239,86.5761
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00078,other,1408,2188,1444,2017,174.7484,-78.1113,11.8887,78.1113
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00079,vertical,1660,2219,1674,2089,130.7517,-83.8534,6.1466,83.8534
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00080,other,2483,2702,2676,2823,227.7938,32.0854,57.9146,32.0854
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00081,vertical,1595,2079,1609,2170,92.0706,81.2538,8.7462,81.2538
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00082,vertical,2903,255,2906,169,86.0523,-88.0021,1.9979,88.0021
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00083,vertical,1410,1326,1417,1177,149.1643,-87.3102,2.6898,87.3102
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00084,vertical,1729,2193,1740,2091,102.5914,-83.8448,6.1552,83.8448
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00085,other,1434,1412,1462,1528,119.3315,76.4296,13.5704,76.4296
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00086,vertical,1414,1418,1418,1523,105.0762,87.8184,2.1816,87.8184
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00087,vertical,1551,1718,1554,1823,105.0428,88.3634,1.6366,88.3634
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00088,other,1806,1396,1843,1316,88.1419,-65.1795,24.8205,65.1795
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00089,other,2712,2848,2879,2953,197.2663,32.1593,57.8407,32.1593
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00090,vertical,1514,1575,1531,1710,136.0662,82.8228,7.1772,82.8228
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00091,vertical,1667,2754,1674,2670,84.2912,-85.2364,4.7636,85.2364
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00092,other,1333,2346,1400,2224,139.1869,-61.2253,28.7747,61.2253
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00093,vertical,1732,1952,1743,1844,108.5587,-84.1844,5.8156,84.1844
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00094,vertical,1461,1284,1466,1378,94.1329,86.9552,3.0448,86.9552
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00095,vertical,1739,1682,1743,1595,87.0919,-87.3676,2.6324,87.3676
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00096,vertical,1420,1414,1427,1519,105.2331,86.1859,3.8141,86.1859
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00097,vertical,1737,1946,1747,1836,110.4536,-84.8056,5.1944,84.8056
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00098,other,1067,904,1149,751,173.5886,-61.811,28.189,61.811
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00099,vertical,1766,1842,1774,1733,109.2932,-85.8023,4.1977,85.8023
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00100,vertical,1723,1211,1732,1083,128.316,-85.978,4.022,85.978
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00101,other,1599,1900,1706,2041,177.0028,52.8064,37.1936,52.8064
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00102,vertical,1553,1862,1570,1972,111.3059,81.2147,8.7853,81.2147
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00103,vertical,1719,1201,1727,1082,119.2686,-86.154,3.846,86.154
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00104,vertical,1704,2145,1715,2056,89.6772,-82.9542,7.0458,82.9542
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00105,vertical,1413,1525,1417,1416,109.0734,-87.8983,2.1017,87.8983
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00106,other,1415,1717,1531,1584,176.4795,-48.9057,41.0943,48.9057
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00107,vertical,1810,1408,1820,1327,81.6149,-82.9621,7.0379,82.9621
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00108,vertical,1455,1283,1465,1378,95.5249,83.991,6.009,83.991
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00109,vertical,1847,1268,1857,1185,83.6002,-83.13,6.87,83.13
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00110,vertical,1554,1918,1567,2046,128.6585,84.2008,5.7992,84.2008
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00111,vertical,1689,1554,1694,1640,86.1452,86.6726,3.3274,86.6726
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00112,horizontal,299,2334,398,2334,99.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00113,vertical,1514,1607,1529,1710,104.0865,81.7142,8.2858,81.7142
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00114,vertical,1148,1656,1159,1526,130.4646,-85.1634,4.8366,85.1634
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00115,vertical,1748,1546,1759,1460,86.7006,-82.711,7.289,82.711
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00116,other,1348,1373,1475,1500,179.6051,45.0,45.0,45.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00117,vertical,1713,1197,1715,1115,82.0244,-88.6028,1.3972,88.6028
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00118,vertical,1709,2182,1718,2274,92.4392,84.4128,5.5872,84.4128
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00119,vertical,1493,1288,1502,1370,82.4924,83.7365,6.2635,83.7365
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00120,vertical,1522,1123,1537,1015,109.0367,-82.0928,7.9072,82.0928
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00121,vertical,1716,1203,1723,1099,104.2353,-86.1494,3.8506,86.1494
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00122,vertical,1792,879,1798,785,94.1913,-86.3478,3.6522,86.3478
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00123,vertical,1760,1383,1771,1292,91.6624,-83.1076,6.8924,83.1076
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00124,vertical,1519,1335,1531,1419,84.8528,81.8699,8.1301,81.8699
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00125,other,1369,1654,1390,1570,86.5852,-75.9638,14.0362,75.9638
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00126,other,1044,1456,1100,1571,127.9101,64.0359,25.9641,64.0359
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00127,vertical,1611,2052,1627,1935,118.0889,-82.213,7.787,82.213
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00128,vertical,1809,1407,1819,1326,81.6149,-82.9621,7.0379,82.9621
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00129,vertical,1503,1592,1516,1707,115.7325,83.5505,6.4495,83.5505
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00130,vertical,1514,1526,1525,1628,102.5914,83.8448,6.1552,83.8448
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00131,vertical,1408,1531,1413,1429,102.1225,-87.1936,2.8064,87.1936
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00132,vertical,1752,1841,1767,1739,103.097,-81.6341,8.3659,81.6341
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00133,vertical,1675,2309,1704,2099,211.9929,-82.1375,7.8625,82.1375
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00134,vertical,1810,801,1821,708,93.6483,-83.2544,6.7456,83.2544
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00135,vertical,1504,1544,1527,1710,167.5858,82.1117,7.8883,82.1117
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00136,other,1575,2048,1600,2151,105.9906,76.3571,13.6429,76.3571
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00137,vertical,1469,1579,1475,1465,114.1578,-86.9872,3.0128,86.9872
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00138,vertical,1440,2165,1442,2255,90.0222,88.727,1.273,88.727
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00139,vertical,1688,2224,1700,2137,87.8237,-82.1467,7.8533,82.1467
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00140,vertical,1743,1953,1750,1849,104.2353,-86.1494,3.8506,86.1494
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00141,vertical,1505,1702,1507,1589,113.0177,-88.986,1.014,88.986
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00142,vertical,1701,2161,1708,2079,82.2982,-85.1207,4.8793,85.1207
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00143,vertical,1350,1085,1363,1213,128.6585,84.2008,5.7992,84.2008
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00144,other,1917,1279,1953,1172,112.8938,-71.4046,18.5954,71.4046
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00145,vertical,1815,818,1818,722,96.0469,-88.2101,1.7899,88.2101
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00146,vertical,1133,1810,1144,1921,111.5437,84.3405,5.6595,84.3405
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00147,vertical,1402,1221,1409,1327,106.2309,86.2218,3.7782,86.2218
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00148,vertical,1538,1653,1540,1541,112.0179,-88.977,1.023,88.977
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00149,vertical,1773,1867,1778,1774,93.1343,-86.9225,3.0775,86.9225
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00150,vertical,1776,1861,1780,1773,88.0909,-87.3974,2.6026,87.3974
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00151,other,1399,1427,1431,1516,94.578,70.2239,19.7761,70.2239
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00152,vertical,1664,2076,1675,1995,81.7435,-82.2664,7.7336,82.2664
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00153,vertical,1696,1982,1699,2066,84.0536,87.9546,2.0454,87.9546
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00154,vertical,1513,1575,1523,1655,80.6226,82.875,7.125,82.875
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00155,vertical,1703,2144,1713,2061,83.6002,-83.13,6.87,83.13
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00156,vertical,1752,1854,1760,1740,114.2804,-85.9858,4.0142,85.9858
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00157,other,1444,2042,1489,2252,214.7673,77.9052,12.0948,77.9052
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00158,vertical,1457,1369,1469,1288,81.8841,-81.573,8.427,81.573
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00159,vertical,1465,1286,1474,1388,102.3963,84.9575,5.0425,84.9575
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00160,vertical,1245,1532,1251,1627,95.1893,86.3861,3.6139,86.3861
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00161,vertical,1240,1516,1245,1622,106.1179,87.2994,2.7006,87.2994
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00162,vertical,1507,1672,1509,1524,148.0135,-89.2258,0.7742,89.2258
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00163,vertical,1529,1529,1534,1654,125.1,87.7094,2.2906,87.7094
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00164,other,1335,2343,1397,2231,128.0156,-61.0323,28.9677,61.0323
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00165,other,1493,1452,1511,1544,93.7443,78.9298,11.0702,78.9298
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00166,vertical,1700,840,1700,757,83.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00167,other,1599,2116,1629,2214,102.489,72.9795,17.0205,72.9795
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00168,other,1455,1409,1476,1499,92.4175,76.866,13.134,76.866
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00169,vertical,1715,1200,1721,1095,105.1713,-86.7295,3.2705,86.7295
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00170,vertical,1134,1977,1144,1859,118.423,-85.156,4.844,85.156
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00171,other,1040,957,1150,751,233.5294,-61.8986,28.1014,61.8986
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00172,vertical,1540,1498,1543,1597,99.0454,88.2643,1.7357,88.2643
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00173,vertical,1711,1112,1726,1221,110.0273,82.1645,7.8355,82.1645
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00174,other,1600,1872,1675,1952,109.6586,46.8476,43.1524,46.8476
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00175,vertical,1168,1417,1177,1319,98.4124,-84.7529,5.2471,84.7529
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00176,other,1614,2008,1642,2096,92.3472,72.3499,17.6501,72.3499
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00177,horizontal,1496,3054,1596,3052,100.02,-1.1458,88.8542,1.1458
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00178,vertical,1521,1340,1525,1430,90.0888,87.4552,2.5448,87.4552
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00179,horizontal,967,2327,1143,2324,176.0256,-0.9765,89.0235,0.9765
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00180,vertical,1756,1829,1762,1748,81.2219,-85.7636,4.2364,85.7636
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00181,other,1547,1833,1580,1940,111.9732,72.8597,17.1403,72.8597
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00182,vertical,1824,1579,1826,1490,89.0225,-88.7127,1.2873,88.7127
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00183,other,1604,2027,1628,1939,91.214,-74.7449,15.2551,74.7449
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00184,other,2899,2968,3017,3042,139.2839,32.0926,57.9074,32.0926
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00185,vertical,1523,1521,1533,1654,133.3754,85.7001,4.2999,85.7001
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00186,vertical,72,2334,81,2144,190.213,-87.288,2.712,87.288
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00187,vertical,1791,1404,1795,1312,92.0869,-87.5104,2.4896,87.5104
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00188,vertical,1763,1386,1774,1295,91.6624,-83.1076,6.8924,83.1076
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00189,vertical,1439,1407,1446,1489,82.2982,85.1207,4.8793,85.1207
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00190,vertical,1149,1720,1170,1598,123.7942,-80.2333,9.7667,80.2333
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00191,vertical,1452,1366,1453,1282,84.006,-89.3179,0.6821,89.3179
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00192,other,1668,1563,1715,1679,125.1599,67.9436,22.0564,67.9436
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00193,other,1755,1965,1780,1857,110.8558,-76.9666,13.0334,76.9666
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00194,other,1626,1592,1645,1493,100.8067,-79.1359,10.8641,79.1359
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00195,other,1424,1626,1508,1522,133.6862,-51.0725,38.9275,51.0725
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00196,other,1582,1108,1602,1028,82.4621,-75.9638,14.0362,75.9638
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00197,other,1392,1491,1415,1584,95.8019,76.1088,13.8912,76.1088
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00198,vertical,1122,1825,1134,1730,95.7549,-82.8008,7.1992,82.8008
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00199,vertical,1137,1907,1143,1824,83.2166,-85.8653,4.1347,85.8653
